protein_id,compound_id
HBTAR003183,HBIN000816
HBTAR003183,HBIN008663
HBTAR003183,HBIN029341
HBTAR003183,HBIN002028
HBTAR003183,HBIN010088
HBTAR003183,HBIN048514
HBTAR003183,HBIN045491
HBTAR003183,HBIN003908
HBTAR003183,HBIN035414
HBTAR003183,HBIN027816
HBTAR003183,HBIN018403
HBTAR003183,HBIN005822
HBTAR003183,HBIN040987
HBTAR003183,HBIN010983
HBTAR003183,HBIN025069
HBTAR003183,HBIN045194
HBTAR003183,HBIN018208
HBTAR003183,HBIN046315
HBTAR003183,HBIN002035
HBTAR003183,HBIN007413
HBTAR003183,HBIN024310
HBTAR003183,HBIN030624
HBTAR003183,HBIN025557
HBTAR003183,HBIN029880
HBTAR003183,HBIN007532
HBTAR003183,HBIN047149
HBTAR003183,HBIN007154
HBTAR003183,HBIN040271
HBTAR003183,HBIN018247
HBTAR003183,HBIN031573
HBTAR003183,HBIN014175
HBTAR003183,HBIN040642
HBTAR003183,HBIN045029
HBTAR003183,HBIN034956
HBTAR003183,HBIN035480
HBTAR003183,HBIN032953
HBTAR003183,HBIN025820
HBTAR003183,HBIN047199
HBTAR003183,HBIN035695
HBTAR003183,HBIN018952
HBTAR003183,HBIN035417
HBTAR003183,HBIN023234
HBTAR003183,HBIN011167
HBTAR003183,HBIN048161
HBTAR003183,HBIN033770
HBTAR003183,HBIN046798
HBTAR003183,HBIN029807
HBTAR003183,HBIN009981
HBTAR003183,HBIN044913
HBTAR003183,HBIN039878
HBTAR003183,HBIN009623
HBTAR003183,HBIN018771
HBTAR003183,HBIN042767
HBTAR003183,HBIN046380
HBTAR003183,HBIN003537
HBTAR003183,HBIN000678
HBTAR003183,HBIN013897
HBTAR003183,HBIN039439
HBTAR003183,HBIN005734
HBTAR003183,HBIN019336
HBTAR003183,HBIN015965
HBTAR003183,HBIN021902
HBTAR003183,HBIN023001
HBTAR003183,HBIN018911
HBTAR003183,HBIN035895
HBTAR003183,HBIN036055
HBTAR003183,HBIN001364
HBTAR003183,HBIN015154
HBTAR003183,HBIN041131
HBTAR003183,HBIN035737
HBTAR003183,HBIN031193
HBTAR003183,HBIN037299
HBTAR003183,HBIN033528
HBTAR003183,HBIN030128
HBTAR003183,HBIN014947
HBTAR003183,HBIN022262
HBTAR003183,HBIN015919
HBTAR003183,HBIN049034
HBTAR003183,HBIN020330
HBTAR003183,HBIN048705
HBTAR003183,HBIN040613
HBTAR003183,HBIN039840
HBTAR003183,HBIN008614
HBTAR003183,HBIN017474
HBTAR003183,HBIN047242
HBTAR003183,HBIN017391
HBTAR003183,HBIN035672
HBTAR003183,HBIN020122
HBTAR003183,HBIN025543
HBTAR003183,HBIN042243
HBTAR003183,HBIN028075
HBTAR003183,HBIN016854
HBTAR003183,HBIN045011
HBTAR003183,HBIN014242
HBTAR003183,HBIN017417
HBTAR003183,HBIN028779
HBTAR003183,HBIN035717
HBTAR003183,HBIN040100
HBTAR003183,HBIN004933
HBTAR003183,HBIN013399
HBTAR003183,HBIN030217
HBTAR003183,HBIN038870
HBTAR003183,HBIN047317
HBTAR003183,HBIN044918
HBTAR003183,HBIN006519
HBTAR003183,HBIN004594
HBTAR003183,HBIN015751
HBTAR003183,HBIN007665
HBTAR003183,HBIN023979
HBTAR003183,HBIN035198
HBTAR003183,HBIN035345
HBTAR003183,HBIN029117
HBTAR003183,HBIN035379
HBTAR003183,HBIN002428
HBTAR003183,HBIN012422
HBTAR003183,HBIN031389
HBTAR003183,HBIN008401
HBTAR003183,HBIN046625
HBTAR003183,HBIN045868
HBTAR003183,HBIN017825
HBTAR003183,HBIN001521
HBTAR003183,HBIN014232
HBTAR003183,HBIN005474
HBTAR003183,HBIN027684
HBTAR003183,HBIN011701
HBTAR003183,HBIN046224
HBTAR003183,HBIN019918
HBTAR003183,HBIN020873
HBTAR003183,HBIN039283
HBTAR003183,HBIN041294
HBTAR003183,HBIN046008
HBTAR003183,HBIN030250
HBTAR003183,HBIN019978
HBTAR003183,HBIN042842
HBTAR003183,HBIN016111
HBTAR003183,HBIN020177
HBTAR003183,HBIN029574
HBTAR003183,HBIN043289
HBTAR003183,HBIN026565
HBTAR003183,HBIN018729
HBTAR003183,HBIN014394
HBTAR003183,HBIN036185
HBTAR003183,HBIN023061
HBTAR003183,HBIN022576
HBTAR003183,HBIN042078
HBTAR003183,HBIN039065
HBTAR003183,HBIN030784
HBTAR003183,HBIN019906
HBTAR003183,HBIN000292
HBTAR003183,HBIN043728
HBTAR003183,HBIN020522
HBTAR003183,HBIN014428
HBTAR003183,HBIN037589
HBTAR003183,HBIN040509
HBTAR003183,HBIN037146
HBTAR003183,HBIN041278
HBTAR003183,HBIN043106
HBTAR003183,HBIN023558
HBTAR003183,HBIN004957
HBTAR003183,HBIN038877
HBTAR003183,HBIN030311
HBTAR003183,HBIN031725
HBTAR003183,HBIN019565
HBTAR003183,HBIN016407
HBTAR003183,HBIN033339
HBTAR003183,HBIN004472
HBTAR003183,HBIN031728
HBTAR003183,HBIN044833
HBTAR003183,HBIN002675
HBTAR003183,HBIN032102
HBTAR003183,HBIN031730
HBTAR003183,HBIN037195
HBTAR003183,HBIN046470
HBTAR003183,HBIN005902
HBTAR003183,HBIN034750
HBTAR003183,HBIN037367
HBTAR003183,HBIN019021
HBTAR003183,HBIN010711
HBTAR003183,HBIN043778
HBTAR003183,HBIN001534
HBTAR003183,HBIN005949
HBTAR003183,HBIN019205
HBTAR003183,HBIN017893
HBTAR003183,HBIN039299
HBTAR003183,HBIN005186
HBTAR003183,HBIN032545
HBTAR003183,HBIN038507
HBTAR003183,HBIN036826
HBTAR003183,HBIN012441
HBTAR003183,HBIN007580
HBTAR003183,HBIN018231
HBTAR003183,HBIN047846
HBTAR003183,HBIN010666
HBTAR003183,HBIN038529
HBTAR003183,HBIN011487
HBTAR003183,HBIN016017
HBTAR003183,HBIN023184
HBTAR003183,HBIN024976
HBTAR003183,HBIN031339
HBTAR003183,HBIN039794
HBTAR003183,HBIN017731
HBTAR003183,HBIN019686
HBTAR003183,HBIN049200
HBTAR003183,HBIN014168
HBTAR003183,HBIN031521
HBTAR003183,HBIN045944
HBTAR003183,HBIN041268
HBTAR003183,HBIN040908
HBTAR003183,HBIN039761
HBTAR003183,HBIN013870
HBTAR003183,HBIN033634
HBTAR003183,HBIN041221
HBTAR003183,HBIN036264
HBTAR003183,HBIN039000
HBTAR003183,HBIN002278
HBTAR003183,HBIN021573
HBTAR003183,HBIN043811
HBTAR003183,HBIN031705
HBTAR003183,HBIN026738
HBTAR003183,HBIN030708
HBTAR003183,HBIN006208
HBTAR003183,HBIN019112
HBTAR003183,HBIN018263
HBTAR003183,HBIN035760
HBTAR003183,HBIN032573
HBTAR003183,HBIN030532
HBTAR003183,HBIN018822
HBTAR003183,HBIN029508
HBTAR003183,HBIN046642
HBTAR003183,HBIN000432
HBTAR003183,HBIN039827
HBTAR003183,HBIN048582
HBTAR003183,HBIN026881
HBTAR003183,HBIN014872
HBTAR003183,HBIN033244
HBTAR003183,HBIN039183
HBTAR003183,HBIN040486
HBTAR003183,HBIN002082
HBTAR003183,HBIN043693
HBTAR003183,HBIN033631
HBTAR003183,HBIN045490
HBTAR003183,HBIN044333
HBTAR003183,HBIN046633
HBTAR003183,HBIN041758
HBTAR003183,HBIN046839
HBTAR003183,HBIN039888
HBTAR003183,HBIN022076
HBTAR003183,HBIN010599
HBTAR003183,HBIN027857
HBTAR003183,HBIN039031
HBTAR003183,HBIN043296
HBTAR003183,HBIN026243
HBTAR003183,HBIN014419
HBTAR003183,HBIN026536
HBTAR003183,HBIN040492
HBTAR003183,HBIN037512
HBTAR003183,HBIN020509
HBTAR003183,HBIN014469
HBTAR003183,HBIN042900
HBTAR003183,HBIN048006
HBTAR003183,HBIN037455
HBTAR003183,HBIN041702
HBTAR003183,HBIN022240
HBTAR003183,HBIN006309
HBTAR003183,HBIN035215
HBTAR003183,HBIN006061
HBTAR003183,HBIN038476
HBTAR003183,HBIN019475
HBTAR003183,HBIN026953
HBTAR003183,HBIN019199
HBTAR003183,HBIN046404
HBTAR003183,HBIN033441
HBTAR003183,HBIN024324
HBTAR003183,HBIN047319
HBTAR003183,HBIN030834
HBTAR003183,HBIN000543
HBTAR003183,HBIN040831
HBTAR003183,HBIN005045
HBTAR003183,HBIN000407
HBTAR003183,HBIN040800
HBTAR003183,HBIN046880
HBTAR003183,HBIN015319
HBTAR003183,HBIN038427
HBTAR003183,HBIN048842
HBTAR003183,HBIN003275
HBTAR003183,HBIN010207
HBTAR003183,HBIN045032
HBTAR003183,HBIN025920
HBTAR003183,HBIN039625
HBTAR003183,HBIN043092
HBTAR003183,HBIN022487
HBTAR003183,HBIN022948
HBTAR003183,HBIN006578
HBTAR003183,HBIN020222
HBTAR003183,HBIN005671
HBTAR003183,HBIN000320
HBTAR003183,HBIN016869
HBTAR003183,HBIN022319
HBTAR003183,HBIN041759
HBTAR003183,HBIN020782
HBTAR003183,HBIN048050
HBTAR003183,HBIN019099
HBTAR003183,HBIN008444
HBTAR003183,HBIN035121
HBTAR003183,HBIN004579
HBTAR003183,HBIN048755
HBTAR003183,HBIN034738
HBTAR003183,HBIN011641
HBTAR003183,HBIN031219
HBTAR003183,HBIN002692
HBTAR003183,HBIN030802
HBTAR003183,HBIN021985
HBTAR003183,HBIN013790
HBTAR003183,HBIN034776
HBTAR003183,HBIN018923
HBTAR003183,HBIN037529
HBTAR003183,HBIN027520
HBTAR003183,HBIN018338
HBTAR003183,HBIN022142
HBTAR003183,HBIN044033
HBTAR003183,HBIN018159
HBTAR003183,HBIN049154
HBTAR003183,HBIN035124
HBTAR003183,HBIN046140
HBTAR003183,HBIN046722
HBTAR003183,HBIN005715
HBTAR003183,HBIN044226
HBTAR003183,HBIN039544
HBTAR003183,HBIN009374
HBTAR003183,HBIN048953
HBTAR003183,HBIN015355
HBTAR003183,HBIN047810
HBTAR003183,HBIN012041
HBTAR003183,HBIN043565
HBTAR003183,HBIN006982
HBTAR003183,HBIN021703
HBTAR003183,HBIN004827
HBTAR003183,HBIN032826
HBTAR003183,HBIN029213
HBTAR003183,HBIN025593
HBTAR003183,HBIN042162
HBTAR003183,HBIN005533
HBTAR003183,HBIN000689
HBTAR003183,HBIN029523
HBTAR003183,HBIN042404
HBTAR003183,HBIN019203
HBTAR003183,HBIN038558
HBTAR003183,HBIN025006
HBTAR003183,HBIN032787
HBTAR003183,HBIN000682
HBTAR003183,HBIN004924
HBTAR003183,HBIN006002
HBTAR003183,HBIN019514
HBTAR003183,HBIN046409
HBTAR003183,HBIN048881
HBTAR003183,HBIN010151
HBTAR003183,HBIN028172
HBTAR003183,HBIN034960
HBTAR003183,HBIN036188
HBTAR003183,HBIN037793
HBTAR003183,HBIN026420
HBTAR003183,HBIN041753
HBTAR003183,HBIN031170
HBTAR003183,HBIN030773
HBTAR003183,HBIN030583
HBTAR003183,HBIN035462
HBTAR003183,HBIN019659
HBTAR003183,HBIN039018
HBTAR003183,HBIN025893
HBTAR003183,HBIN018461
HBTAR003183,HBIN035476
HBTAR003183,HBIN041152
HBTAR003183,HBIN010400
HBTAR003183,HBIN032237
HBTAR003183,HBIN023921
HBTAR003183,HBIN001432
HBTAR003183,HBIN016289
HBTAR003183,HBIN020876
HBTAR003183,HBIN039256
HBTAR003183,HBIN025842
HBTAR003183,HBIN010834
HBTAR003183,HBIN039609
HBTAR003183,HBIN005420
HBTAR003183,HBIN013659
HBTAR003183,HBIN011869
HBTAR003183,HBIN024214
HBTAR003183,HBIN042488
HBTAR003183,HBIN032605
HBTAR003183,HBIN039061
HBTAR003183,HBIN017664
HBTAR003183,HBIN035224
HBTAR003183,HBIN005643
HBTAR003183,HBIN027405
HBTAR003183,HBIN047506
HBTAR003183,HBIN006338
HBTAR003183,HBIN039580
HBTAR003183,HBIN032154
HBTAR003183,HBIN004656
HBTAR003183,HBIN040086
HBTAR003183,HBIN024420
HBTAR003183,HBIN009836
HBTAR003183,HBIN004995
HBTAR003183,HBIN003147
HBTAR003183,HBIN046744
HBTAR003183,HBIN025667
HBTAR003183,HBIN043605
HBTAR003183,HBIN014732
HBTAR003183,HBIN047181
HBTAR003183,HBIN008266
HBTAR003183,HBIN046495
HBTAR003183,HBIN021934
HBTAR003183,HBIN029440
HBTAR003183,HBIN020999
HBTAR003183,HBIN037100
HBTAR003183,HBIN029396
HBTAR003183,HBIN007239
HBTAR003183,HBIN048336
HBTAR003183,HBIN028302
HBTAR003183,HBIN038740
HBTAR003183,HBIN023000
HBTAR003183,HBIN027164
HBTAR003183,HBIN048349
HBTAR003183,HBIN029502
HBTAR003183,HBIN019076
HBTAR003183,HBIN025000
HBTAR003183,HBIN047012
HBTAR003183,HBIN017550
HBTAR003183,HBIN028549
HBTAR003183,HBIN019991
HBTAR003183,HBIN029135
HBTAR003183,HBIN024356
HBTAR003183,HBIN003225
HBTAR003183,HBIN024070
HBTAR003183,HBIN049198
HBTAR003183,HBIN002088
HBTAR003183,HBIN047656
HBTAR003183,HBIN026378
HBTAR003183,HBIN019575
HBTAR003183,HBIN000825
HBTAR003183,HBIN024904
HBTAR003183,HBIN040658
HBTAR003183,HBIN014092
HBTAR003183,HBIN043364
HBTAR003183,HBIN030053
HBTAR003183,HBIN019255
HBTAR003183,HBIN024751
HBTAR003183,HBIN042015
HBTAR003183,HBIN003783
HBTAR003183,HBIN019428
HBTAR003183,HBIN020274
HBTAR003183,HBIN000737
HBTAR003183,HBIN025100
HBTAR003183,HBIN024635
HBTAR003183,HBIN048520
HBTAR003183,HBIN018221
HBTAR003183,HBIN007202
HBTAR003183,HBIN041701
HBTAR003183,HBIN009994
HBTAR003183,HBIN027407
HBTAR003183,HBIN027614
HBTAR003183,HBIN031211
HBTAR003183,HBIN018711
HBTAR003183,HBIN032663
HBTAR003183,HBIN047178
HBTAR003183,HBIN019458
HBTAR003183,HBIN040281
HBTAR003183,HBIN011903
HBTAR003183,HBIN035298
HBTAR003183,HBIN028340
HBTAR003183,HBIN032589
HBTAR003183,HBIN033793
HBTAR003183,HBIN037644
HBTAR003183,HBIN019123
HBTAR003183,HBIN027319
HBTAR003183,HBIN032868
HBTAR003183,HBIN029518
HBTAR003183,HBIN026365
HBTAR003183,HBIN041626
HBTAR003183,HBIN009472
HBTAR003183,HBIN039972
HBTAR003183,HBIN028803
HBTAR003183,HBIN039386
HBTAR003183,HBIN022323
HBTAR003183,HBIN012857
HBTAR003183,HBIN030411
HBTAR003183,HBIN045982
HBTAR003183,HBIN048452
HBTAR003183,HBIN042278
HBTAR003183,HBIN017044
HBTAR003183,HBIN023332
HBTAR003183,HBIN033839
HBTAR003183,HBIN015436
HBTAR003183,HBIN043041
HBTAR003183,HBIN042142
HBTAR003183,HBIN018767
HBTAR003183,HBIN019091
HBTAR003183,HBIN032583
HBTAR003183,HBIN022310
HBTAR003183,HBIN012366
HBTAR003183,HBIN033245
HBTAR003183,HBIN006539
HBTAR003183,HBIN043372
HBTAR003183,HBIN044060
HBTAR003183,HBIN005450
HBTAR003183,HBIN034329
HBTAR003183,HBIN019727
HBTAR003183,HBIN025995
HBTAR003183,HBIN022309
HBTAR003183,HBIN019839
HBTAR003183,HBIN037316
HBTAR003183,HBIN039513
HBTAR003183,HBIN019157
HBTAR003183,HBIN020023
HBTAR003183,HBIN043855
HBTAR003183,HBIN045307
HBTAR003183,HBIN002509
HBTAR003183,HBIN024930
HBTAR003183,HBIN047641
HBTAR003183,HBIN000822
HBTAR003183,HBIN011258
HBTAR003183,HBIN042833
HBTAR003183,HBIN017573
HBTAR003183,HBIN005813
HBTAR003183,HBIN016753
HBTAR003183,HBIN044062
HBTAR003183,HBIN020867
HBTAR003183,HBIN039229
HBTAR003183,HBIN035375
HBTAR003183,HBIN044796
HBTAR003183,HBIN042651
HBTAR003183,HBIN029287
HBTAR003183,HBIN033006
HBTAR003183,HBIN028032
HBTAR003183,HBIN027964
HBTAR003183,HBIN021459
HBTAR003183,HBIN043447
HBTAR003183,HBIN005428
HBTAR003183,HBIN046489
HBTAR003183,HBIN040255
HBTAR003183,HBIN035767
HBTAR003183,HBIN004692
HBTAR003183,HBIN015843
HBTAR003183,HBIN042172
HBTAR003183,HBIN026080
HBTAR003183,HBIN029438
HBTAR003183,HBIN043873
HBTAR003183,HBIN045051
HBTAR003183,HBIN003333
HBTAR003183,HBIN038823
HBTAR003183,HBIN035333
HBTAR003183,HBIN008520
HBTAR003183,HBIN046493
HBTAR003183,HBIN022755
HBTAR003183,HBIN006050
HBTAR003183,HBIN006026
HBTAR003183,HBIN036274
HBTAR003183,HBIN025713
HBTAR003183,HBIN043549
HBTAR003183,HBIN033253
HBTAR003183,HBIN010875
HBTAR003183,HBIN037491
HBTAR003183,HBIN007529
HBTAR003183,HBIN025241
HBTAR003183,HBIN037150
HBTAR003183,HBIN049226
HBTAR003183,HBIN036760
HBTAR003183,HBIN032388
HBTAR003183,HBIN040005
HBTAR003183,HBIN013820
HBTAR003183,HBIN026956
HBTAR003183,HBIN024556
HBTAR003183,HBIN023751
HBTAR003183,HBIN016871
HBTAR003183,HBIN020794
HBTAR003183,HBIN007145
HBTAR003183,HBIN028215
HBTAR003183,HBIN021848
HBTAR003183,HBIN009848
HBTAR003183,HBIN037281
HBTAR003183,HBIN041971
HBTAR003183,HBIN021218
HBTAR003183,HBIN009953
HBTAR003183,HBIN002769
HBTAR003183,HBIN040570
HBTAR003183,HBIN044433
HBTAR003183,HBIN031536
HBTAR003183,HBIN015152
HBTAR003183,HBIN043691
HBTAR003183,HBIN011975
HBTAR003183,HBIN031011
HBTAR003183,HBIN023402
HBTAR003183,HBIN005791
HBTAR003183,HBIN037679
HBTAR003183,HBIN001288
HBTAR003183,HBIN029851
HBTAR003183,HBIN029209
HBTAR003183,HBIN010990
HBTAR003183,HBIN044184
HBTAR003183,HBIN018071
HBTAR003183,HBIN015143
HBTAR003183,HBIN044258
HBTAR003183,HBIN045673
HBTAR003183,HBIN048352
HBTAR003183,HBIN023914
HBTAR003183,HBIN012547
HBTAR003183,HBIN013184
HBTAR003183,HBIN021579
HBTAR003183,HBIN010704
HBTAR003183,HBIN025298
HBTAR003183,HBIN039519
HBTAR003183,HBIN029922
HBTAR003183,HBIN042307
HBTAR003183,HBIN027751
HBTAR003183,HBIN042847
HBTAR003183,HBIN019193
HBTAR003183,HBIN005313
HBTAR003183,HBIN045705
HBTAR003183,HBIN005317
HBTAR003183,HBIN029962
HBTAR003183,HBIN044765
HBTAR003183,HBIN000312
HBTAR003183,HBIN035037
HBTAR003183,HBIN040031
HBTAR003183,HBIN043318
HBTAR003183,HBIN015580
HBTAR003183,HBIN011580
HBTAR003183,HBIN036631
HBTAR003183,HBIN047138
HBTAR003183,HBIN043725
HBTAR003183,HBIN029013
HBTAR003183,HBIN030047
HBTAR003183,HBIN015163
HBTAR003183,HBIN045987
HBTAR003183,HBIN007460
HBTAR003183,HBIN049216
HBTAR003183,HBIN047723
HBTAR003183,HBIN023334
HBTAR003183,HBIN006358
HBTAR003183,HBIN038054
HBTAR003183,HBIN046100
HBTAR003183,HBIN001079
HBTAR003183,HBIN037410
HBTAR003183,HBIN007208
HBTAR003183,HBIN047718
HBTAR003183,HBIN014246
HBTAR003183,HBIN001289
HBTAR003183,HBIN004414
HBTAR003183,HBIN044735
HBTAR003183,HBIN039171
HBTAR003183,HBIN003710
HBTAR003183,HBIN008528
HBTAR003183,HBIN023211
HBTAR003183,HBIN037058
HBTAR003183,HBIN032287
HBTAR003183,HBIN043196
HBTAR003183,HBIN008952
HBTAR003183,HBIN021600
HBTAR003183,HBIN004626
HBTAR003183,HBIN026452
HBTAR003183,HBIN043731
HBTAR003183,HBIN044352
HBTAR003183,HBIN047970
HBTAR003183,HBIN014107
HBTAR003183,HBIN002320
HBTAR003183,HBIN019779
HBTAR003183,HBIN020915
HBTAR003183,HBIN029697
HBTAR003183,HBIN006091
HBTAR003183,HBIN017508
HBTAR003183,HBIN030542
HBTAR003183,HBIN028079
HBTAR003183,HBIN024338
HBTAR003183,HBIN046029
HBTAR003183,HBIN036211
HBTAR003183,HBIN047870
HBTAR003183,HBIN011231
HBTAR003183,HBIN040587
HBTAR003183,HBIN046756
HBTAR003183,HBIN037486
HBTAR003183,HBIN026497
HBTAR003183,HBIN005905
HBTAR003183,HBIN011699
HBTAR003183,HBIN032682
HBTAR003183,HBIN019528
HBTAR003183,HBIN042070
HBTAR003183,HBIN021707
HBTAR003183,HBIN037821
HBTAR003183,HBIN005862
HBTAR003183,HBIN004555
HBTAR003183,HBIN019998
HBTAR003183,HBIN047578
HBTAR003183,HBIN010738
HBTAR003183,HBIN003948
HBTAR003183,HBIN025716
HBTAR003183,HBIN021990
HBTAR003183,HBIN044961
HBTAR003183,HBIN038629
HBTAR003183,HBIN032543
HBTAR003183,HBIN033642
HBTAR003183,HBIN038183
HBTAR003183,HBIN033440
HBTAR003183,HBIN013391
HBTAR003183,HBIN020479
HBTAR003183,HBIN036439
HBTAR003183,HBIN034033
HBTAR003183,HBIN038586
HBTAR003183,HBIN024801
HBTAR003183,HBIN025804
HBTAR003183,HBIN003199
HBTAR003183,HBIN045505
HBTAR003183,HBIN000690
HBTAR003183,HBIN001421
HBTAR003183,HBIN030422
HBTAR003183,HBIN036076
HBTAR003183,HBIN022941
HBTAR003183,HBIN018694
HBTAR003183,HBIN043654
HBTAR003183,HBIN046657
HBTAR003183,HBIN024121
HBTAR003183,HBIN004214
HBTAR003183,HBIN025346
HBTAR003183,HBIN045583
HBTAR003183,HBIN041227
HBTAR003183,HBIN006347
HBTAR003183,HBIN011700
HBTAR003183,HBIN023530
HBTAR003183,HBIN047422
HBTAR003183,HBIN043737
HBTAR003183,HBIN014395
HBTAR003183,HBIN016785
HBTAR003183,HBIN025553
HBTAR003183,HBIN008419
HBTAR003183,HBIN048045
HBTAR003183,HBIN040882
HBTAR003183,HBIN044475
HBTAR003183,HBIN031959
HBTAR003183,HBIN032869
HBTAR003183,HBIN021260
HBTAR003183,HBIN038091
HBTAR003183,HBIN028958
HBTAR003183,HBIN042169
HBTAR003183,HBIN017085
HBTAR003183,HBIN030934
HBTAR003183,HBIN015615
HBTAR003183,HBIN034547
HBTAR003183,HBIN034971
HBTAR003183,HBIN032943
HBTAR003183,HBIN042471
HBTAR003183,HBIN040455
HBTAR003183,HBIN022577
HBTAR003183,HBIN012775
HBTAR003183,HBIN000422
HBTAR003183,HBIN025823
HBTAR003183,HBIN036365
HBTAR003183,HBIN028529
HBTAR003183,HBIN041810
HBTAR003183,HBIN026468
HBTAR003183,HBIN016182
HBTAR003183,HBIN007189
HBTAR003183,HBIN025577
HBTAR003183,HBIN002015
HBTAR003183,HBIN028335
HBTAR003183,HBIN046198
HBTAR003183,HBIN008940
HBTAR003183,HBIN019894
HBTAR003183,HBIN008702
HBTAR003183,HBIN004460
HBTAR003183,HBIN016005
HBTAR003183,HBIN044692
HBTAR003183,HBIN036645
HBTAR003183,HBIN037343
HBTAR003183,HBIN003487
HBTAR003183,HBIN017453
HBTAR003183,HBIN029091
HBTAR003183,HBIN002255
HBTAR003183,HBIN027468
HBTAR003183,HBIN044850
HBTAR003183,HBIN010418
HBTAR003183,HBIN004456
HBTAR003183,HBIN048175
HBTAR003183,HBIN019651
HBTAR003183,HBIN006995
HBTAR003183,HBIN025487
HBTAR003183,HBIN015368
HBTAR003183,HBIN013324
HBTAR003183,HBIN001494
HBTAR003183,HBIN017364
HBTAR003183,HBIN042469
HBTAR003183,HBIN033167
HBTAR003183,HBIN033853
HBTAR003183,HBIN048744
HBTAR003183,HBIN011712
HBTAR003183,HBIN036810
HBTAR003183,HBIN015124
HBTAR003183,HBIN034967
HBTAR003183,HBIN037412
HBTAR003183,HBIN005298
HBTAR003183,HBIN006044
HBTAR003183,HBIN001977
HBTAR003183,HBIN005904
HBTAR003183,HBIN015955
HBTAR003183,HBIN021473
HBTAR003183,HBIN010180
HBTAR003183,HBIN026464
HBTAR003183,HBIN025047
HBTAR003183,HBIN026691
HBTAR003183,HBIN027510
HBTAR003183,HBIN045168
HBTAR003183,HBIN002614
HBTAR003183,HBIN030748
HBTAR003183,HBIN044240
HBTAR003183,HBIN040181
HBTAR003183,HBIN018223
HBTAR003183,HBIN019102
HBTAR003183,HBIN044683
HBTAR003183,HBIN000782
HBTAR003183,HBIN000460
HBTAR003183,HBIN000864
HBTAR003183,HBIN024350
HBTAR003183,HBIN018138
HBTAR003183,HBIN000772
HBTAR003183,HBIN038240
HBTAR003183,HBIN034331
HBTAR003183,HBIN028191
HBTAR003183,HBIN035317
HBTAR003183,HBIN041588
HBTAR003183,HBIN028190
HBTAR003183,HBIN048371
HBTAR003183,HBIN027660
HBTAR003183,HBIN019121
HBTAR003183,HBIN025268
HBTAR003183,HBIN038771
HBTAR003183,HBIN002784
HBTAR003183,HBIN026808
HBTAR003183,HBIN035294
HBTAR003183,HBIN021312
HBTAR003183,HBIN047278
HBTAR003183,HBIN005351
HBTAR003183,HBIN039626
HBTAR003183,HBIN045053
HBTAR003183,HBIN036278
HBTAR003183,HBIN040959
HBTAR003183,HBIN040856
HBTAR003183,HBIN019995
HBTAR003183,HBIN041792
HBTAR003183,HBIN006400
HBTAR003183,HBIN048289
HBTAR003183,HBIN046823
HBTAR003183,HBIN007434
HBTAR003183,HBIN013056
HBTAR003183,HBIN033671
HBTAR003183,HBIN020245
HBTAR003183,HBIN000847
HBTAR003183,HBIN010399
HBTAR003183,HBIN033763
HBTAR003183,HBIN048950
HBTAR003183,HBIN040039
HBTAR003183,HBIN003526
HBTAR003183,HBIN014668
HBTAR003183,HBIN022168
HBTAR003183,HBIN011889
HBTAR003183,HBIN027563
HBTAR003183,HBIN042595
HBTAR003183,HBIN046066
HBTAR003183,HBIN031406
HBTAR003183,HBIN038398
HBTAR003183,HBIN000391
HBTAR003183,HBIN029683
HBTAR003183,HBIN007016
HBTAR003183,HBIN034958
HBTAR003183,HBIN042102
HBTAR003183,HBIN027158
HBTAR003183,HBIN019232
HBTAR003183,HBIN024044
HBTAR003183,HBIN020921
HBTAR003183,HBIN025610
HBTAR003183,HBIN026422
HBTAR003183,HBIN016800
HBTAR003183,HBIN005223
HBTAR003183,HBIN040482
HBTAR003183,HBIN037279
HBTAR003183,HBIN039968
HBTAR003183,HBIN011929
HBTAR003183,HBIN030241
HBTAR003183,HBIN037624
HBTAR003183,HBIN026539
HBTAR003183,HBIN039013
HBTAR003183,HBIN021561
HBTAR003183,HBIN014173
HBTAR003183,HBIN010406
HBTAR003183,HBIN024298
HBTAR003183,HBIN006324
HBTAR003183,HBIN029753
HBTAR003183,HBIN015424
HBTAR003183,HBIN029819
HBTAR003183,HBIN033749
HBTAR003183,HBIN004614
HBTAR003183,HBIN048228
HBTAR003183,HBIN035218
HBTAR003183,HBIN027198
HBTAR003183,HBIN044179
HBTAR003183,HBIN035459
HBTAR003183,HBIN015651
HBTAR003183,HBIN015286
HBTAR003183,HBIN004185
HBTAR003183,HBIN025517
HBTAR003183,HBIN016890
HBTAR003183,HBIN024321
HBTAR003183,HBIN048420
HBTAR003183,HBIN030925
HBTAR003183,HBIN034668
HBTAR003183,HBIN045046
HBTAR003183,HBIN027119
HBTAR003183,HBIN034592
HBTAR003183,HBIN045215
HBTAR003183,HBIN017343
HBTAR003183,HBIN023019
HBTAR003183,HBIN029998
HBTAR003183,HBIN043258
HBTAR003183,HBIN012153
HBTAR003183,HBIN026465
HBTAR003183,HBIN012475
HBTAR003183,HBIN029444
HBTAR003183,HBIN023212
HBTAR003183,HBIN022892
HBTAR003183,HBIN048043
HBTAR003183,HBIN040058
HBTAR003183,HBIN028352
HBTAR003183,HBIN032997
HBTAR003183,HBIN017905
HBTAR003183,HBIN028102
HBTAR003183,HBIN025832
